"房屋户型","所在楼层","建筑面积","户型结构","套内面积","建筑类型","房屋朝向","建筑结构","装修情况","梯户比例","配备电梯","产权年限","title","price","url"
"2室2厅1厨1卫","中楼层 (共10层)","89.27㎡","平层","80.1㎡","塔楼","东南","钢混结构","精装","一梯四户","有","70年","华港花园2期 高层东南两房 罕见这栋放卖_广州天河天河公园华港花园二手房(广州链家)","55898","https://gz.lianjia.com/ershoufang/108400655785.html"
"2室1厅1厨1卫","中楼层 (共7层)","48.47㎡","平层","暂无数据","塔楼","南","钢混结构","简装","一梯三户","无","70年","人民北中低层单位 精选两房 西门口地铁一号线_广州越秀盘福人民北路二手房(广州链家)","30947","https://gz.lianjia.com/ershoufang/108400798457.html"
"2室1厅1厨1卫","中楼层 (共7层)","68.1㎡","平层","暂无数据","塔楼","东北","钢混结构","精装","一梯四户","无","70年","广州碧桂园美苑 精装两房 中楼层 采光足 诚心出售_广州番禺南浦广州碧桂园美苑二手房(广州链家)","31572","https://gz.lianjia.com/ershoufang/108400806725.html"
"3室2厅1厨2卫","高楼层 (共32层)","108.33㎡","平层","84.04㎡","塔楼","南","钢混结构","精装","三梯八户","有","70年","天河北 协和新世界花园小区，高层南向户型。_广州天河天润路协和新世界二手房(广州链家)","79849","https://gz.lianjia.com/ershoufang/108400020435.html"
"2室1厅1厨1卫","高楼层 (共15层)","82.15㎡","平层","63.62㎡","塔楼","北","钢混结构","精装","一梯四户","有","70年","此房满五唯一，视野宽阔，采光充足_广州黄埔开发东区宏康花园宏康和园二手房(广州链家)","18868","https://gz.lianjia.com/ershoufang/108400210097.html"
"3室1厅1厨1卫","高楼层 (共9层)","67㎡","平层","暂无数据","塔楼","南","钢混结构","简装","一梯六户","有","70年","京溪尚苑 刚需三房 户型方正 交通便利_广州白云京溪京溪尚苑二手房(广州链家)","32836","https://gz.lianjia.com/ershoufang/108400523337.html"
"2室1厅1厨1卫","高楼层 (共28层)","59.16㎡","平层","暂无数据","塔楼","北","钢混结构","精装","三梯十户","有","70年","证够两年无按揭  高层视野开阔  业主精心设计住家装修_广州花都铁路西祈福万景峰二手房(广州链家)","20961","https://gz.lianjia.com/ershoufang/108400756086.html"
"2室1厅1厨1卫","低楼层 (共18层)","83.6㎡","平层","暂无数据","板塔结合","北","钢混结构","精装","两梯六户","有","70年","一个字，笋！富力泉单价1万两房，依山而建，温泉在旁_广州从化温泉镇富力泉天下二手房(广州链家)","10048","https://gz.lianjia.com/ershoufang/108400127882.html"
"3室1厅1厨1卫","高楼层 (共18层)","98.34㎡","平层","83.23㎡","塔楼","南","钢混结构","精装","两梯四户","有","70年","万科云山 高层南向三房 视野超靓_广州白云东平万科云山花园二手房(广州链家)","30405","https://gz.lianjia.com/ershoufang/108400818621.html"
"3室2厅1厨2卫","低楼层 (共32层)","101㎡","平层","81.95㎡","塔楼","南","钢混结构","精装","两梯六户","有","70年","业主诚心售卖  开发商原装   全新未入住_广州黄埔科学城珠江嘉园二手房(广州链家)","20000","https://gz.lianjia.com/ershoufang/108400622230.html"
"3室2厅1厨1卫","高楼层 (共21层)","99.83㎡","平层","暂无数据","塔楼","北","钢混结构","精装","两梯四户","有","70年","湖绣苑 高楼层三房 保养好 看小区 随时可看_广州增城凤凰城翡翠绿洲湖绣苑二手房(广州链家)","21537","https://gz.lianjia.com/ershoufang/108400678451.html"
"1室1厅1厨1卫","低楼层 (共30层)","62.18㎡","平层","暂无数据","塔楼","北","钢混结构","简装","十梯四十户","有","70年","纵横国际公寓 楼龄新 交通便利 采光好视野好_广州海珠赤岗纵横国际公寓二手房(广州链家)","36829","https://gz.lianjia.com/ershoufang/108400795887.html"
"3室1厅1厨2卫","低楼层 (共11层)","106㎡","平层","暂无数据","塔楼","南","钢混结构","精装","一梯六户","有","70年","新天地三房带主套，仅售150万格局方正，随时看房约起_广州增城新塘南锦绣新天地二手房(广州链家)","14151","https://gz.lianjia.com/ershoufang/108400706081.html"
"4室2厅1厨1卫","高楼层 (共19层)","91.76㎡","复式","暂无数据","塔楼","西北 北","钢混结构","简装","四梯二十一户","有","70年","勤天大厦 楼下就是天河公园 交通便利 复式精装四房_广州天河天河公园勤天E品上馆二手房(广州链家)","39233","https://gz.lianjia.com/ershoufang/108400692908.html"
"2室2厅1厨1卫","中楼层 (共18层)","80.76㎡","平层","64.07㎡","板塔结合","南","钢混结构","精装","两梯四户","有","70年","恒大山水城2期南向2房诚意出售，保养好，户型方正_广州增城中新镇恒大山水城二手房(广州链家)","17088","https://gz.lianjia.com/ershoufang/108400444371.html"
"2室1厅1厨1卫","高楼层 (共8层)","62.9㎡","平层","56.4㎡","塔楼","南","钢混结构","简装","一梯十二户","无","70年","百丰楼舒适两房 过五唯一税费少_广州番禺大石富丽家园百丰楼二手房(广州链家)","20350","https://gz.lianjia.com/ershoufang/108400761865.html"
"2室1厅1厨1卫","高楼层 (共17层)","58.42㎡","平层","43.84㎡","塔楼","北","钢混结构","精装","两梯十二户","有","70年","尚东尚筑 精装两房 电梯高层 北向忘花园_广州番禺番禺客运站尚东尚筑二手房(广州链家)","29100","https://gz.lianjia.com/ershoufang/108400141190.html"
"2室1厅1厨1卫","低楼层 (共11层)","66.45㎡","平层","暂无数据","塔楼","北","钢混结构","简装","一梯五户","有","70年","和平家园 正规两房望花园 过五唯一 有k即看_广州海珠广州大道南和平家园二手房(广州链家)","41535","https://gz.lianjia.com/ershoufang/108400665797.html"
"2室1厅1厨1卫","高楼层 (共13层)","66㎡","平层","53.1㎡","塔楼","南","钢混结构","简装","一梯十户","有","70年","业主急售    满五唯一    精致南向两房_广州黄埔开发西区华燊大厦二手房(广州链家)","23410","https://gz.lianjia.com/ershoufang/108400801081.html"
"3室2厅1厨1卫","中楼层 (共17层)","83.01㎡","平层","暂无数据","塔楼","东 西","钢混结构","精装","两梯八户","有","70年","汇侨新城 实用三房 格局方正_广州白云新市汇侨新城南区二手房(广州链家)","31924","https://gz.lianjia.com/ershoufang/108200001549.html"
"3室2厅1厨1卫","中楼层 (共20层)","88.57㎡","平层","暂无数据","塔楼","东南","钢混结构","精装","两梯六户","有","70年","万科南方公园  中层南向3房 业主诚意出售_广州南沙黄阁万科南方公元二手房(广州链家)","21001","https://gz.lianjia.com/ershoufang/108400753532.html"
"3室2厅1厨2卫","中楼层 (共6层)","111.2㎡","平层","98.5㎡","板楼","南","钢混结构","简装","一梯两户","无","70年","南国奥园 精装三房 中间楼层 安静舒适 带空中花园_广州番禺汉溪南国奥林匹克花园二手房(广州链家)","28777","https://gz.lianjia.com/ershoufang/108400610498.html"
"2室1厅1厨1卫","中楼层 (共11层)","70.4㎡","平层","58.76㎡","塔楼","南","钢混结构","精装","一梯四户","有","70年","精装修温馨两房，户型方正，南北双阳台，南向_广州番禺市桥北温馨里二手房(广州链家)","29120","https://gz.lianjia.com/ershoufang/108400756040.html"
"3室2厅1厨1卫","中楼层 (共7层)","91.6㎡","平层","暂无数据","塔楼","南","钢混结构","简装","一梯两户","无","70年","户型好，邻星海公园和东城市场，距地铁3个公交站_广州番禺市桥星海园二手房(广州链家)","16922","https://gz.lianjia.com/ershoufang/108400424402.html"
"3室1厅1厨2卫","高楼层 (共11层)","106.86㎡","平层","89.05㎡","塔楼","东北","钢混结构","精装","一梯四户","有","70年","富雅都市华庭 精装三房 业主诚心放卖_广州增城新塘北富雅都市华庭二手房(广州链家)","14973","https://gz.lianjia.com/ershoufang/108400658673.html"
"3室2厅1厨2卫","中楼层 (共18层)","139㎡","平层","暂无数据","塔楼","南","钢混结构","精装","一梯两户","有","70年","锦绣香江139方三房 通透户型 望广州塔小蛮腰_广州番禺汉溪锦绣香江花园第8期二手房(广州链家)","48562","https://gz.lianjia.com/ershoufang/108400525843.html"
"3室2厅2厨1卫","低楼层 (共18层)","97㎡","平层","82.69㎡","塔楼","西","钢混结构","毛坯","两梯五户","有","70年","格局方正，三房带主套，带入户花园，采光充足。_广州增城荔城增江敏捷锦绣星辰二手房(广州链家)","13712","https://gz.lianjia.com/ershoufang/108400674460.html"
"2室1厅1厨1卫","高楼层 (共9层)","52㎡","平层","46.7㎡","塔楼","南 北","钢混结构","精装","一梯三户","有","70年","敦和花园，准电梯2房，精装修，安静不吵，采光好_广州海珠广州大道南敦和花园二手房(广州链家)","38462","https://gz.lianjia.com/ershoufang/108400723534.html"
"1室1厅0厨1卫","中楼层 (共11层)","54㎡","复式","34.83㎡","塔楼","东","钢混结构","简装","两梯十四户","有","70年","鑫润花园领会国际公寓  东向望别墅_广州番禺市桥北鑫润花园二手房(广州链家)","23149","https://gz.lianjia.com/ershoufang/108400723450.html"
"2室2厅1厨1卫","高楼层 (共11层)","82.36㎡","平层","暂无数据","塔楼","北","钢混结构","精装","一梯四户","有","70年","富力金港城 两房两厅 精装修 高楼层_广州花都花东镇富力金港城东区二手房(广州链家)","13114","https://gz.lianjia.com/ershoufang/108400435072.html"
"2室2厅1厨1卫","低楼层 (共22层)","77.5㎡","平层","59.08㎡","塔楼","南 北","钢混结构","精装","两梯四户","有","70年","装修保养好，望花园，业主诚心出售_广州番禺亚运城亚运城媒体南村二手房(广州链家)","27484","https://gz.lianjia.com/ershoufang/108400733974.html"
"3室1厅1厨1卫","高楼层 (共7层)","95.66㎡","平层","87.63㎡","塔楼","南","钢混结构","精装","一梯四户","无","70年","绿庭雅苑 户型方正 南向望小区_广州番禺桥南绿庭雅苑二手房(广州链家)","19863","https://gz.lianjia.com/ershoufang/108400825346.html"
"3室2厅1厨2卫","低楼层 (共18层)","96.87㎡","平层","80.58㎡","塔楼","东南","钢混结构","精装","两梯六户","有","70年","越秀岭南雅筑东南向三房两卫业主诚心出售看房方便_广州黄埔香雪越秀岭南雅筑二手房(广州链家)","27563","https://gz.lianjia.com/ershoufang/108400809220.html"
"2室2厅1厨1卫","高楼层 (共31层)","66.66㎡","平层","52.28㎡","塔楼","东北","钢混结构","简装","三梯十一户","有","70年","海逸花园小区 电梯精致两房 市二宫地铁站E出口400米_广州海珠江南大道中海逸花园二手房(广州链家)","39454","https://gz.lianjia.com/ershoufang/108400616040.html"
"2室2厅1厨1卫","中楼层 (共8层)","83㎡","平层","暂无数据","暂无数据","南","未知结构","简装","一梯三户","暂无数据","70年","大墩街 靓楼层 马赛克外墙 装修新净 证满五年_广州增城荔城中区大墩一街二手房(广州链家)","10362","https://gz.lianjia.com/ershoufang/108400803622.html"
"2室2厅1厨1卫","高楼层 (共18层)","64.72㎡","平层","47.12㎡","塔楼","西 西北","钢混结构","简装","两梯四户","有","70年","房子是一手带装修，格局方正.._广州增城白江惠百氏广场二手房(广州链家)","21941","https://gz.lianjia.com/ershoufang/108400497350.html"
"2室1厅1厨1卫","中楼层 (共9层)","36.76㎡","平层","32㎡","塔楼","东南","钢混结构","精装","一梯四户","无","70年","瑶泉新苑 中层两 全新精装修 拎包入住_广州越秀三元里瑶泉新苑二手房(广州链家)","28020","https://gz.lianjia.com/ershoufang/108400521451.html"
"2室1厅1厨1卫","高楼层 (共11层)","99㎡","平层","76.69㎡","塔楼","南","钢混结构","简装","两梯两户","有","70年","视野好两房  高楼层  价格优惠 业主诚心出售_广州番禺亚运城亚运城运动员村四区二手房(广州链家)","25354","https://gz.lianjia.com/ershoufang/108400718277.html"
"2室1厅1厨1卫","低楼层 (共7层)","58.38㎡","平层","52.75㎡","塔楼","南","钢混结构","精装","一梯五户","无","70年","楼梯低层 南向两房 厅出阳台 装修漂亮_广州越秀东风东中山一路二手房(广州链家)","47962","https://gz.lianjia.com/ershoufang/108400322459.html"
"3室2厅1厨2卫","中楼层 (共12层)","66.95㎡","暂无数据","50.87㎡","塔楼","北","钢混结构","简装","一梯十一户","有","70年","双子星城66.95m²复式三房 户型方正 采光通风好_广州海珠新港西双子星城二手房(广州链家)","38835","https://gz.lianjia.com/ershoufang/108400264891.html"
"2室1厅1厨1卫","高楼层 (共18层)","74.72㎡","平层","62.39㎡","塔楼","北","钢混结构","精装","两梯七户","有","70年","龙光北向两房，满五唯一，交通方便，业主诚心出售_广州黄埔科学城龙光峰景华庭二手房(广州链家)","27436","https://gz.lianjia.com/ershoufang/108400454518.html"
"3室2厅1厨2卫","低楼层 (共6层)","57.84㎡","平层","暂无数据","板楼","南","钢混结构","精装","一梯两户","无","70年","沙河顶水荫路，三房两卫，实用性高_广州越秀水荫水荫路二手房(广州链家)","32504","https://gz.lianjia.com/ershoufang/108400326477.html"
"2室1厅1厨1卫","低楼层 (共21层)","53.13㎡","平层","暂无数据","塔楼","东南","钢混结构","毛坯","两梯八户","有","70年","中环品悦 小两房 带150方左右大露台_广州番禺大石中环品悦二手房(广州链家)","31997","https://gz.lianjia.com/ershoufang/108400637852.html"
"2室1厅1厨1卫","高楼层 (共9层)","65.48㎡","平层","59.16㎡","塔楼","东南 西北","钢混结构","精装","一梯三户","无","70年","合益小区  精致两房 格局好 采光好_广州白云机场路合益小区二手房(广州链家)","18327","https://gz.lianjia.com/ershoufang/108400826451.html"
