,建筑面积,房屋朝向,装修情况,梯户比例,配备电梯,title,price,房间数量,客厅数量,厨房数量,厕所数量,楼层,楼层总数
607,67,南,精装,一梯两户,0,新港中路344号大院 3室2厅 280万_广州海珠客村新港中路344号大院二手房(广州链家),41792,3,2,1,1,低,6
25,83.26,北,精装,两梯三户,1,云山诗意 中高楼层，居住舒适是您的不二选择_广州白云黄边云山诗意二手房(广州链家),41797,2,2,1,2,中,15
268,34.69,东,简装,四梯十六户,1,陈家祠，少有电梯小面积，户型方正，旺静地段。_广州荔湾龙津龙津大厦二手房(广州链家),41799,1,1,1,1,中,23
738,88.46,北,精装,三梯六户,1,花语水岸 精致装修三房 通风采光好 可望江_广州荔湾大坦沙花语水岸二手房(广州链家),41827,3,2,1,1,中,26
1657,98,东南,精装,两梯六户,1,万科欧泊 南向 精装三房两卫保养新楼龄新_广州番禺万博万科欧泊二手房(广州链家),41837,3,2,1,2,中,32
1011,62.06,西 南 北,精装,一梯两户,0,麓苑路 楼梯低层 住家精装三房_广州越秀淘金麓苑路二手房(广州链家),41895,3,2,1,1,低,7
1010,39.3,东,精装,一梯五户,0,盈翠华庭 精致小两房 有装修 户型好_广州白云景泰盈翠华庭二手房(广州链家),41985,2,1,1,1,中,7
1802,58.59,东南 北,简装,一梯四户,0,中山五路 精选大两房 东南北向 通风采光好 公园前地铁_广州越秀北京路中山五路二手房(广州链家),41987,2,2,1,1,中,9
2,54.74,南,简装,一梯九户,1,双子星城 中层南向两房 无遮挡 通风好_广州海珠新港西双子星城二手房(广州链家),42017,2,2,1,2,中,15
924,64.25,南 北,简装,一梯六户,1,坚真花园  电梯2房 户型方正 装修保养好_广州海珠赤岗坚真花园二手房(广州链家),42024,2,1,1,1,高,12
2050,108.2,西南,简装,三梯六户,1,视野开阔，采光通风好，位置安静。_广州白云同和云裳丽影二手房(广州链家),42052,3,1,1,2,低,30
2069,57,西南,精装,两梯九户,1,高层西南  方正实用  采光通风好_广州海珠工业大道北富泽园二手房(广州链家),42106,2,2,1,1,高,22
852,92.58,西南,简装,两梯四户,1,业主卖房换房，诚心出售。看房也方便_广州白云嘉禾望岗岭南新世界二手房(广州链家),42126,3,2,1,1,高,18
1082,89,东北,精装,两梯十户,1,高层视野开阔     次新房 业主住  精装修保养好_广州黄埔黄埔区府中鼎君和名城二手房(广州链家),42135,3,2,1,1,高,33
1499,61.34,南 北,简装,一梯四户,0,中科院单位二房  中楼层 采光通风 安静安全_广州越秀黄花岗先烈中路81号大院二手房(广州链家),42224,2,1,1,1,中,6
1098,64.63,北,简装,两梯八户,1,陈家祠西门口双地铁 华福大厦 封闭小区 旺中带静_广州荔湾龙津华福大厦二手房(广州链家),42241,2,1,1,1,中,28
646,87,东南,精装,两梯六户,1,东南向，三房，户型方正，望小区花园_广州荔湾南岸路荔港南湾二手房(广州链家),42299,3,2,1,1,中,34
1664,72.66,东南 北,简装,一梯五户,0,湖滨小区 方正三房 东南向地铁口交通方便可建天台花园_广州越秀东湖湖滨苑二手房(广州链家),42390,3,1,1,1,高,8
164,51.75,南 西南,精装,一梯六户,0,北京路商圈 中层单位 户型方正_广州越秀越秀南万福路二手房(广州链家),42513,3,1,1,1,中,9
709,82.27,南,简装,两梯六户,1,旭景家园C区 3室2厅 350万_广州天河东圃旭景家园C区二手房(广州链家),42543,3,2,1,1,高,15
843,91.08,南,精装,一梯四户,0,华侨小學 南北对流方正户型  电梯已经在凑备_广州越秀淘金淘金东路二手房(广州链家),42600,3,2,1,1,高,9
1822,43.41,西,精装,一梯一户,0,全新装修，正规两房一厅整栋私房带天台_广州越秀北京路珠光路二手房(广州链家),42617,2,1,1,1,低,2
211,95,东南,精装,三梯六户,1,万科欧泊直厅经典户型   东南向 中高楼层_广州番禺万博万科欧泊二手房(广州链家),42632,3,1,1,2,中,35
282,98,北,简装,三梯六户,1,此房满五唯一，朝向江，阳台比较大，装修比较精致_广州荔湾西村岭南湾畔二手房(广州链家),42654,3,1,1,1,低,32
1572,32.81,西,简装,一梯四户,0,81号大院  小面积 框架结构_广州越秀黄花岗先烈中路81号大院二手房(广州链家),42670,1,0,1,1,高,9
1681,39.37,东南,精装,一梯六户,0,168万 精装 东南向2房，采光通风好 楼下花园_广州天河粤垦金燕花园二手房(广州链家),42673,2,2,1,1,高,9
650,134.74,南,精装,两梯三户,1,云山熹景电梯中层四房  南北对流 通风采光 户型方正_广州白云梅花园云山熹景二手房(广州链家),42675,4,2,1,2,低,11
1231,53.3,南,精装,一梯四户,1,江南西路  繁华商圈 格局方正 电梯两房_广州海珠江南西江南西路二手房(广州链家),42683,2,1,1,1,中,8
419,123,南,精装,两梯四户,1,时代花生大面积南向五房  靓户型  楼层高 望花园_广州白云同和时代花生Ⅱ二手房(广州链家),42683,5,2,1,2,中,32
1079,72.25,东南,简装,两梯九户,1,东南向两房 户型方正 装修保养好 中高楼层_广州天河车陂翠拥华庭锋尚二手房(广州链家),42769,2,1,1,1,中,27
1801,102.41,东南,精装,两梯六户,1,此房过五不唯一，小区环境优美，交通便利_广州白云同和云裳丽影二手房(广州链家),42770,3,1,1,1,低,18
959,102.37,南,简装,两梯十三户,1,全南向  城启晴轩   三房厅出阳台带主套  视野开阔_广州荔湾西关城启晴轩二手房(广州链家),42786,3,2,1,2,中,26
1631,36.88,北,精装,一梯四户,0,南奥一楼带花园两房 单边阳光房 环境好_广州番禺汉溪南国奥林匹克花园二手房(广州链家),42842,2,1,1,1,低,6
583,98,北,简装,两梯八户,1,电梯高层，视野开阔，一线公园景色_广州天河天河公园粤和楼二手房(广州链家),42858,3,1,1,1,高,18
452,116.6,南,简装,三梯八户,1,金碧领秀国际 方正三方 采光佳 安静园林_广州黄埔黄埔区府金碧领秀国际二手房(广州链家),42882,3,2,1,2,中,33
546,109.6,南,精装,两梯六户,1,怡新花园超方正大三房，南向高楼层，业主自住换房_广州白云梅花园怡新花园二手房(广州链家),42884,3,2,1,2,高,16
469,38,南 北,精装,一梯六户,0,北京路商圈 万福路 精装修楼层好 南向 全明房_广州越秀越秀南万福路二手房(广州链家),42895,2,1,1,1,中,9
1623,107.19,南,简装,一梯四户,0,建设五马路 南向电梯三房 格局方正 交通方便_广州越秀建设路建设五马路二手房(广州链家),42915,3,1,1,1,中,8
456,89.28,南,精装,一梯三户,0,能源所三房 南北双阳台 视野开阔 业主诚心出售_广州天河五山中科院能源研究所宿舍二手房(广州链家),43123,3,2,1,1,中,6
1912,63.98,东北,精装,两梯八户,1,车陂地铁温馨两房 拎包入住 随时看房 业主换大房_广州天河棠下富力天朗明居N区二手房(广州链家),43139,2,1,1,1,中,26
192,92.34,东南 西南,精装,三梯八户,1,电梯房 近地铁 格局方正 免个税_广州越秀五羊新城广信华景大厦二手房(广州链家),43210,3,1,1,1,高,25
1512,31.92,南,精装,两梯十二户,1,实用复式  买一层加一层  独立卫生间  户型方正_广州海珠新港西双子星城二手房(广州链家),43234,1,1,1,1,高,18
1364,53.8,西北,精装,一梯十七户,0,农讲所板块 马赛克外墙 低层三房_广州越秀农讲所中山四路芳草街二手房(广州链家),43309,3,1,1,1,低,2
772,35.78,南 北,精装,两梯六户,1,金碧花园三期 爵府天下  精装简洁一房一厅 户型方正_广州海珠金碧金碧花园第三金碧二手房(广州链家),43321,1,1,1,1,中,32
494,96.58,东北,精装,两梯四户,1,岭南新世界  映翠园带入户花园  双卫三居室_广州白云嘉禾望岗岭南新世界二手房(广州链家),43384,3,1,1,2,中,12
1840,71.4,北,精装,两梯八户,1,车陂地铁大两房 金融城门口 业主诚意出售 看房方便_广州天河棠下富力天朗明居N区二手房(广州链家),43418,2,1,1,1,低,22
1338,69.72,西,精装,两梯八户,1,富力天朗明居方正两房，厅出大阳台_广州天河棠下富力天朗明居S区二手房(广州链家),43460,2,2,1,1,低,18
775,78.68,北,精装,两梯八户,1,满五年，采光充足，实用率高，诚意出售，户型好_广州天河长兴翰林苑(天河)二手房(广州链家),43468,3,1,1,1,高,18
1093,53.35,东北,简装,两梯八户,1,南国嘉园 2室1厅 232万_广州天河东圃南国嘉园二手房(广州链家),43487,2,1,1,1,中,24
1584,91.97,南,精装,三梯八户,1,新世界凯粤湾  南向三房  望花园  保养新_广州荔湾滘口新世界凯粤湾二手房(广州链家),43493,3,1,1,1,低,33
1830,100.88,东,简装,两梯四户,1,盈彩美居 正规大三房 格局方便 交通便利 看房方便_广州天河东圃盈彩美居二手房(广州链家),43518,3,2,1,1,中,11
1915,87.32,南,简装,一梯四户,1,维雅苑 电梯 正规 三房  户型方正 南北对流 望花园_广州荔湾周门维雅苑二手房(广州链家),43519,3,2,1,1,中,13
1421,27.57,东,精装,一梯两户,0,江南西 紫金大街 新装修 小二房_广州海珠江南西江南西路紫金大街二手房(广州链家),43526,2,1,1,1,中,8
166,92.96,西,精装,两梯四户,1,盈彩美居 公园景观三房 户型方正 随时可看_广州天河东圃盈彩美居二手房(广州链家),43568,3,2,1,1,中,11
1647,41.31,北,简装,一梯四户,0,五羊小区 低楼层 小户型 生活便利 业主诚心卖_广州越秀五羊新城五羊小区二手房(广州链家),43573,1,2,1,1,低,9
1980,79.1,北 东北,简装,一梯六户,1,城市假日园 正规两房 格局方正 安静望花园_广州天河东圃城市假日园二手房(广州链家),43616,2,1,1,1,中,13
566,80,南,简装,一梯六户,1,逸景翠园 中区南向小三房 户型方正_广州海珠广州大道南逸景翠园二手房(广州链家),43625,3,2,1,1,中,12
863,153.36,西南,简装,三梯四户,1,富力广场S区  四房单位 西南向单位_广州荔湾中山八富力广场S区二手房(广州链家),43689,4,2,1,2,低,24
945,83.49,东,简装,一梯四户,0,华景福门阁3房，户型方正，采光通风好_广州天河华景新城华景新城福门阁二手房(广州链家),43718,3,2,1,1,高,9
1933,91.49,东南 北,简装,两梯八户,1,丰盈居 原装三房 使用率高 南北对流_广州海珠滨江东丰盈居二手房(广州链家),43721,3,2,1,1,中,23
335,56.71,西北,简装,两梯十户,1,老西关  商品房   高层两房视野开阔_广州荔湾西关宝华豪庭二手房(广州链家),43732,2,1,1,1,高,31
710,63.93,南,精装,两梯八户,1,天朗明居 近地铁 南向采光好 安静2房 带大平台 满五年_广州天河棠下富力天朗明居S区二手房(广州链家),43798,2,2,1,1,低,18
281,98.87,南,精装,两梯四户,1,南向，三房两卫带入户，通风采光好_广州白云嘉禾望岗岭南新世界二手房(广州链家),43998,3,2,1,2,中,14
684,50,东南,简装,一梯一户,0,西场地铁站 独栋楼 户型方正 3层加大天台 可分层出租_广州荔湾西村西场路二手房(广州链家),44000,5,3,2,3,低,1
365,97.58,北,简装,一梯四户,1,盈彩美居北向三房，安静看花园，通风，保养良好_广州天河东圃盈彩美居二手房(广州链家),44067,3,2,1,1,中,26
683,98.6,南,精装,两梯四户,1,南向电梯高楼层望江，全新精装修，房子格局好。_广州海珠工业大道中保利花园二手房(广州链家),44118,3,2,1,1,高,18
325,87.2,南,精装,两梯四户,1,萝岗区府旁 小三房  业主自主保养的很好  南北对流_广州黄埔科学城新福港鼎峰二手房(广州链家),44152,3,2,1,2,中,30
1437,31.7,东,精装,一梯一户,0,如意坊地铁站旁  新建私房 三房一厅 总价低_广州荔湾西关多宝路二手房(广州链家),44165,3,1,1,1,低,1
902,73.57,东 西,简装,一梯两户,0,六运小区 实用两房 格局好 保养好 采光好_广州天河天河南六运小区二手房(广州链家),44176,2,1,1,1,低,8
42,66.76,北,简装,两梯八户,1,北向2房 户型方正 通风采光好 安静舒适 交通便利_广州天河棠下富力天朗明居S区二手房(广州链家),44189,2,1,1,1,中,18
1639,55.36,北,精装,一梯十户,1,海富花园 新净装修 正规电梯大一房一厅_广州海珠江燕路海富花园二手房(广州链家),44256,1,1,1,1,中,10
1375,64.13,北,精装,两梯八户,1,富力广场T区小区两房放售 业主诚心出售_广州荔湾中山八富力广场T区二手房(广州链家),44441,2,1,1,1,低,24
1146,76.45,东 西,精装,三梯十七户,1,暨南大学旁 精装两房 保养好 格局方正 购买的选择_广州天河天河公园易丰大厦二手房(广州链家),44474,2,1,1,1,高,18
2012,58.29,南 北,简装,一梯六户,0,华工南秀村南北对流三房 三房朝南，通风采光好_广州天河五山华南理工大学宿舍南秀村二手房(广州链家),44605,3,1,1,1,中,5
1332,69.04,东,简装,一梯六户,0,满五唯一  低楼层 装修保养好_广州越秀五羊新城五羊小区二手房(广州链家),44612,3,1,1,1,低,9
655,89.63,北,精装,两梯六户,1,盈彩美居 正规大三房 格局方正 交通便利 看房方便_广州天河东圃盈彩美居二手房(广州链家),44628,3,2,1,1,低,18
1171,58.22,东,简装,一梯四户,0,穗花新村 实用两房 环境优雅 江南西地铁站_广州海珠昌岗穗花新村二手房(广州链家),44659,2,1,1,1,中,9
868,102.91,北,精装,一梯五户,1,骏景花园 温馨实用三房 高层通风采光好_广州天河棠下骏景花园二手房(广州链家),44700,3,2,1,1,中,13
1993,46.81,南 北,简装,一梯五户,0,东风东路 一房改两房  采光通风好 业主诚意出售_广州越秀环市东东风东路二手房(广州链家),44863,1,1,1,1,中,6
1318,87.86,南 北,精装,一梯四户,1,骏景花园精致正规两房业主诚售通风采光好_广州天河棠下骏景花园二手房(广州链家),44958,2,2,1,1,低,12
544,128.24,东北,精装,三梯七户,1,新世界凯粤弯  高层望江  大四房_广州荔湾滘口新世界凯粤湾二手房(广州链家),45072,4,2,1,2,高,33
240,59.9,西南,简装,一梯八户,0,五羊小区 户型方正 标准2房 采光通透 满5年_广州越秀五羊新城五羊小区二手房(广州链家),45076,2,2,1,1,低,9
986,88.58,东,精装,三梯八户,1,富基广场，东向新净大2房，双洗手间单位。_广州海珠滨江中富基广场二手房(广州链家),45157,2,2,1,2,低,34
846,84.14,北,简装,一梯六户,1,金穗雅园 方正三房 业主售急  对花园安静_广州海珠广州大道南金穗雅园二手房(广州链家),45163,3,1,1,1,中,11
596,78.58,南,简装,一梯六户,0,大院管理 西南北向单边位 通风采光好 正规三房_广州越秀建设路黄华路二手房(广州链家),45177,3,1,1,1,中,9
125,123.95,南,精装,两梯四户,1,G 区 楼 龄 新 ， 户 型 方 正 。_广州白云嘉禾望岗岭南新世界二手房(广州链家),45180,4,2,1,2,低,14
52,70.73,西南 北,精装,一梯四户,0,小北天秀社区 中层实用三房 视野开阔通风好 提前约看_广州越秀小北环市中路二手房(广州链家),45243,3,1,1,1,中,9
148,67.38,北,简装,一梯五户,0,华景新城 二期 电梯两房 安静不吵 楼层好_广州天河华景新城华景新城瑞景楼二手房(广州链家),45266,3,2,1,1,中,9
286,68.47,东北,精装,两梯六户,1,云山雅苑两房户型中格局方正的大两房，保养好。带平台_广州白云景泰云山雅苑二手房(广州链家),45276,2,1,1,1,低,18
